[ 2017-02-25T00:22:57+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ParseTemplate Behavior [ RunTime:0.046875s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046875s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_end ] --START--
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:10+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ route_check ] --START--
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_listuser` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_listuser` WHERE 1=1 and 1=1 and 1=1 and 1=1 and 1=1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT * FROM `pay_listuser` WHERE 1=1 and 1=1 and 1=1 and 1=1 and 1=1 ORDER BY Zt desc,Shh desc LIMIT 0,10   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_sjapi` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT * FROM `pay_sjapi`  [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_template ] --START--
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: SearchContent 5b7cc4efde77156875d6e3c10bc2020e.php 第 32 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: UserType 5b7cc4efde77156875d6e3c10bc2020e.php 第 39 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: Zt 5b7cc4efde77156875d6e3c10bc2020e.php 第 48 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: status 5b7cc4efde77156875d6e3c10bc2020e.php 第 57 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: Userlx 5b7cc4efde77156875d6e3c10bc2020e.php 第 65 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_system` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `DefaultBank` FROM `pay_system` WHERE UserID=0 LIMIT 1   [ RunTime:0.015625s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 20 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_paycost` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=360 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=360 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=360 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 2 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `DefaultBank` FROM `pay_system` WHERE UserID=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 20 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=362 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] iconv() [<a href='function.iconv'>function.iconv</a>]: Detected an illegal character in input string common.php 第 123 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=362 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=362 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `DefaultBank` FROM `pay_system` WHERE UserID=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 20 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=361 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] iconv() [<a href='function.iconv'>function.iconv</a>]: Detected an illegal character in input string common.php 第 123 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=361 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=361 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `DefaultBank` FROM `pay_system` WHERE UserID=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 20 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] iconv() [<a href='function.iconv'>function.iconv</a>]: Detected an illegal character in input string common.php 第 123 行.
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ParseTemplate Behavior [ RunTime:0.031250s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031250s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_end ] --START--
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.015625s ]
[ 2017-02-25T18:31:16+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ route_check ] --START--
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | SQL: SHOW COLUMNS FROM `pay_userapiinformation` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | SQL: SELECT * FROM `pay_userapiinformation` WHERE UserID = 297  [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_template ] --START--
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_end ] --START--
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:22+08:00 ] /SjtAdminSjt_ShangHu_ShowShenhe_UserID_297.html?aaa=0.8652681585488702 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ route_check ] --START--
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_listuser` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_listuser` WHERE 1=1 and 1=1 and 1=1 and 1=1 and 1=1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT * FROM `pay_listuser` WHERE 1=1 and 1=1 and 1=1 and 1=1 and 1=1 ORDER BY Zt desc,Shh desc LIMIT 0,10   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_sjapi` [ RunTime:0.015625s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT * FROM `pay_sjapi`  [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_template ] --START--
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: SearchContent 5b7cc4efde77156875d6e3c10bc2020e.php 第 32 行.
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: UserType 5b7cc4efde77156875d6e3c10bc2020e.php 第 39 行.
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: Zt 5b7cc4efde77156875d6e3c10bc2020e.php 第 48 行.
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: status 5b7cc4efde77156875d6e3c10bc2020e.php 第 57 行.
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] Undefined index: Userlx 5b7cc4efde77156875d6e3c10bc2020e.php 第 65 行.
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_system` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `DefaultBank` FROM `pay_system` WHERE UserID=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 20 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_paycost` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=360 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=360 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=360 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 2 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=298 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `DefaultBank` FROM `pay_system` WHERE UserID=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 20 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=362 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] iconv() [<a href='function.iconv'>function.iconv</a>]: Detected an illegal character in input string common.php 第 123 行.
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=362 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=362 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `DefaultBank` FROM `pay_system` WHERE UserID=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `myname` FROM `pay_sjapi` WHERE id = 20 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `wy` FROM `pay_paycost` WHERE UserID=361 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | NOTIC: [8] iconv() [<a href='function.iconv'>function.iconv</a>]: Detected an illegal character in input string common.php 第 123 行.
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `SjUserID` FROM `pay_user` WHERE id=361 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT `UserName` FROM `pay_user` WHERE id=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T18:31:30+08:00 ] /SjtAdminSjt_ShangHu_listuser.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_user` WHERE SjUserID=361 LIMIT 1   [ RunTime:0.000000s ]
